GEO_ID_2,GEO_ID,MSA,HH_TOT,HH_INC1,HH_INC2,HH_INC3,HH_INC4,HH_INC5,HH_INC6,HH_INC7,HH_INC8,HH_INC9,HH_INC10,HH_INC11,HH_INC12,HH_INC13,HH_INC14,HH_INC15,HH_INC16
47300,310M100US47300,"Visalia-Porterville, CA Metro Area",126664,8979,8408,8579,9159,8592,8210,6522,6402,5675,10916,11861,14170,7689,4792,3976,2734
47380,310M100US47380,"Waco, TX Metro Area",82998,9349,5882,5264,5752,5006,4806,4809,4202,3664,6623,7876,8774,4973,2406,1960,1652
47580,310M100US47580,"Warner Robins, GA Metro Area",50199,3437,2086,2303,2229,2811,2598,2573,2691,2117,3972,6123,8135,4081,1975,2023,1045
47900,310M100US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2014467,81845,47594,46277,52414,53578,61754,63615,73332,65803,140011,191883,281332,234151,170642,216529,233707
47940,310M100US47940,"Waterloo-Cedar Falls, IA Metro Area",66261,4724,4373,3771,4078,4151,3975,3068,3985,2905,5986,8122,7973,4207,2311,1418,1214
48140,310M100US48140,"Wausau, WI Metro Area",52708,2235,2382,2713,2933,2917,3081,2872,2973,2503,4846,6746,8033,4013,1979,1401,1081
48300,310M100US48300,"Wenatchee-East Wenatchee, WA Metro Area",40478,2305,2111,2277,2229,2638,2320,2608,2389,1916,4097,4251,5100,2641,1494,1240,862
48540,310M100US48540,"Wheeling, WV-OH Metro Area",61851,5675,5648,4409,4438,4572,4371,3599,3053,2977,5072,5547,6511,2989,1244,1035,711
48620,310M100US48620,"Wichita, KS Metro Area",237351,15308,12861,13917,14598,13316,13822,13229,13448,11153,19878,25743,30026,18177,8465,7494,5916
48660,310M100US48660,"Wichita Falls, TX Metro Area",56415,4333,4213,3061,3352,3731,3313,3650,3121,2993,5448,5457,6486,3291,1340,1166,1460
48700,310M100US48700,"Williamsport, PA Metro Area",46612,3846,3234,3023,3479,2712,3153,2468,2639,2470,4497,5212,4747,2667,1146,688,631
48900,310M100US48900,"Wilmington, NC Metro Area",149297,12607,8617,8511,8717,8366,8499,8539,7908,6887,13098,15783,16805,10236,4997,4808,4919
49020,310M100US49020,"Winchester, VA-WV Metro Area",48534,2955,2611,2395,2869,2724,2669,2613,2500,2352,3916,5262,5998,4613,2003,1804,1250
49180,310M100US49180,"Winston-Salem, NC Metro Area",186111,15145,10786,10929,11547,11813,11550,9648,10079,8690,15824,19354,21021,11768,6263,6097,5597
49340,310M100US49340,"Worcester, MA Metro Area",298162,18099,15175,12274,13315,11734,12847,11538,12223,10903,21687,31385,43019,30326,20695,18172,14770
49420,310M100US49420,"Yakima, WA Metro Area",79075,5786,5293,5732,5543,4688,4419,5359,4533,3944,6792,8474,8555,4567,2327,1610,1453
49620,310M100US49620,"York-Hanover, PA Metro Area",166600,8078,7081,7653,7797,8520,8390,8007,8390,6930,16088,21171,24633,15793,7406,6454,4209
49660,310M100US49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",232168,20217,17606,15679,16431,14766,14547,12660,13140,11143,20450,24527,25055,12755,5674,4223,3295
49700,310M100US49700,"Yuba City, CA Metro Area",55123,2738,3732,3568,2987,3555,3223,2830,2669,2685,5082,5835,6904,3990,2100,2002,1223
49740,310M100US49740,"Yuma, AZ Metro Area",69563,5565,4870,4646,5625,5075,4935,3775,4184,3313,6227,7017,7137,3378,1629,1383,804
