GEO.id2,GEO.id,MSA,POP_TOT,POP_MALE,POP_M_18_24,POP_M_18_24_E1,POP_M_18_24_E2,POP_M_18_24_E3,POP_M_18_24_E4,POP_M_18_24_E5,POP_M_18_24_E6,POP_M_18_24_E7,POP_M_25_34,POP_M_25_34_E1,POP_M_25_34_E2,POP_M_25_34_E3,POP_M_25_34_E4,POP_M_25_34_E5,POP_M_25_34_E6,POP_M_25_34_E7,POP_M_35_44,POP_M_35_44_E1,POP_M_35_44_E2,POP_M_35_44_E3,POP_M_35_44_E4,POP_M_35_44_E5,POP_M_35_44_E6,POP_M_35_44_E7,POP_M_45_64,POP_M_45_64_E1,POP_M_45_64_E2,POP_M_45_64_E3,POP_M_45_64_E4,POP_M_45_64_E5,POP_M_45_64_E6,POP_M_45_64_E7,POP_M_65_OVER,POP_M_65_OVER_E1,POP_M_65_OVER_E2,POP_M_65_OVER_E3,POP_M_65_OVER_E4,POP_M_65_OVER_E5,POP_M_65_OVER_E6,POP_M_65_OVER_E7,POP_FEMALE,POP_F_18_24,POP_F_18_24_E1,POP_F_18_24_E2,POP_F_18_24_E3,POP_F_18_24_E4,POP_F_18_24_E5,POP_F_18_24_E6,POP_F_18_24_E7,POP_F_25_34,POP_F_25_34_E1,POP_F_25_34_E2,POP_F_25_34_E3,POP_F_25_34_E4,POP_F_25_34_E5,POP_F_25_34_E6,POP_F_25_34_E7,POP_F_35_44,POP_F_35_44_E1,POP_F_35_44_E2,POP_F_35_44_E3,POP_F_35_44_E4,POP_F_35_44_E5,POP_F_35_44_E6,POP_F_35_44_E7,POP_F_45_64,POP_F_45_64_E1,POP_F_45_64_E2,POP_F_45_64_E3,POP_F_45_64_E4,POP_F_45_64_E5,POP_F_45_64_E6,POP_F_45_64_E7,POP_F_65_OVER,POP_F_65_OVER_E1,POP_F_65_OVER_E2,POP_F_65_OVER_E3,POP_F_65_OVER_E4,POP_F_65_OVER_E5,POP_F_65_OVER_E6,POP_F_65_OVER_E7
29180,310M100US29180,"Lafayette, LA Metro Area",199960,96088,15501,369,2312,5481,6307,170,730,132,19703,752,2128,6227,4988,836,3922,850,17255,747,1954,6127,3449,834,2690,1454,31957,1770,3814,11058,6212,1093,5274,2736,11672,2731,1297,2954,1847,192,1546,1105,103872,15735,334,2060,5112,6648,277,1240,64,19443,336,1548,4682,5198,1490,5064,1125,18295,467,1915,6047,3551,1168,3907,1240,34201,1525,2859,12441,7595,1706,5849,2226,16198,3642,2561,5160,2425,202,1345,863
29340,310M100US29340,"Lake Charles, LA Metro Area",146284,70151,9897,310,1768,3752,3374,280,413,0,12791,386,1705,4543,2948,803,1902,504,12043,574,1198,5069,2602,855,1284,461,24972,1245,2811,9493,5111,1424,3260,1628,10448,1915,1349,3420,1813,118,1043,790,76133,9921,222,1602,3327,3964,193,583,30,13167,376,1362,3946,3072,1530,2281,600,12657,339,931,4189,3072,1262,2104,760,26293,1159,3108,9079,5528,1647,3987,1785,14095,2455,2349,5380,1884,492,967,568
29420,310M100US29420,"Lake Havasu City-Kingman, AZ Metro Area",156485,77930,6822,144,2121,2640,1597,182,138,0,9558,397,1688,3746,2071,687,827,142,10712,572,1606,3785,3048,477,994,230,29086,986,2697,9435,9782,2302,2574,1310,21752,1340,3201,6765,6356,1038,1752,1300,78555,6543,218,1589,2554,1802,259,100,21,8841,348,983,2545,2884,930,836,315,10712,595,1660,3174,2979,844,1001,459,30451,656,2972,10963,9559,2655,2296,1350,22008,1360,3329,9087,5528,982,1171,551
29460,310M100US29460,"Lakeland-Winter Haven, FL Metro Area",449263,217547,26323,1600,5827,11556,5345,1000,944,51,34855,2454,4939,13690,6680,2484,3724,884,37374,2148,4797,13998,6218,2983,5287,1943,71538,4828,7810,25147,14258,5363,9249,4883,47457,4141,6161,16137,9478,2213,5505,3822,231716,25426,538,4563,9911,7707,1248,1416,43,35469,1793,2983,11859,7473,4094,5478,1789,37069,1928,3271,12443,7447,3962,6006,2012,77498,3854,7765,28514,16087,7154,9466,4658,56254,5175,7837,24190,9907,2421,4466,2258
29540,310M100US29540,"Lancaster, PA Metro Area",382250,183772,24705,1735,3443,9583,7321,1198,1416,9,29570,1877,2999,10358,4739,2506,5796,1295,32659,2154,3051,12756,4463,1923,5608,2704,64703,3796,5896,26546,9022,3421,10072,5950,32135,4397,4429,11209,4327,779,3696,3298,198478,24502,1409,2701,8000,8655,1162,2346,229,30136,1830,2904,8690,5313,2520,6472,2407,33248,1872,2460,11302,5275,2801,6773,2765,67714,3568,5290,29659,10427,4084,9370,5316,42878,5667,6688,18778,4630,1175,3767,2173
29620,310M100US29620,"Lansing-East Lansing, MI Metro Area",359417,172522,36061,161,3100,8485,20058,1117,3022,118,29627,645,1297,6402,8632,2316,6985,3350,27877,345,1775,7178,7354,2470,5391,3364,56865,1022,3183,14691,14425,5630,9676,8238,22092,1691,2046,6961,4112,984,2654,3644,186895,37411,280,2235,8024,20745,1241,4762,124,29465,356,1382,5226,7450,2839,8146,4066,29348,389,1148,6514,7518,3559,6545,3675,61164,809,2665,16625,16028,6451,11177,7409,29507,2081,3510,12411,5089,1338,2943,2135
29700,310M100US29700,"Laredo, TX Metro Area",154751,72861,13174,464,2655,3708,5318,733,274,22,16640,1325,2435,4592,4419,1292,2168,409,15398,1866,3135,3602,2786,1071,2144,794,20077,5160,2683,3955,3846,699,2423,1311,7572,3800,660,1191,829,174,591,327,81890,13092,531,2487,3699,4773,876,645,81,17807,1570,3069,4465,4056,1276,2704,667,17128,2358,2445,3723,3376,1582,2934,710,22912,7485,2653,4546,3229,1443,2314,1242,10951,6064,1206,1611,1060,274,581,155
29740,310M100US29740,"Las Cruces, NM Metro Area",146835,70954,13392,269,2977,2845,6064,537,675,25,13242,757,2101,2996,3610,685,2428,665,11044,1130,1503,2912,2143,628,1641,1087,22061,3299,1844,4998,4450,1462,3351,2657,11215,2761,1019,2130,1857,340,1575,1533,75881,12811,178,2076,2533,6607,431,969,17,13221,712,1639,2683,3669,1009,2597,912,12371,958,1301,2638,2807,1144,2371,1152,24328,3576,2203,5386,5201,1818,3257,2887,13150,3345,1431,2962,2396,465,1360,1191
29820,310M100US29820,"Las Vegas-Paradise, NV Metro Area",1415929,710795,89213,4424,19554,33944,24243,2596,4320,132,148741,11112,18057,45995,35004,10167,22253,6153,148148,10366,15723,46780,34671,10104,20493,10011,228560,14843,16489,65795,59269,16783,35023,20358,96133,6545,9808,27038,22365,5395,14634,10348,705134,84266,2714,14731,29077,27841,3542,5742,619,142813,8539,14065,39377,37215,10869,24343,8405,138142,9218,12646,37638,34396,11659,22159,10426,230396,14433,17884,68983,61113,18896,31311,17776,109517,10161,14644,40445,23604,5032,9621,6010
29940,310M100US29940,"Lawrence, KS Metro Area",88220,43918,14412,32,544,1847,9815,473,1650,51,8636,17,445,1358,2334,611,2741,1130,6120,71,244,982,1160,472,1744,1447,10644,97,261,2274,2328,765,2456,2463,4106,212,198,1098,658,44,644,1252,44302,13963,88,299,1861,9096,536,1993,90,7515,10,96,1144,1412,694,2920,1239,5780,82,178,656,1012,357,1857,1638,11642,62,302,2664,2315,658,3035,2606,5402,243,387,1787,1074,175,886,850
30020,310M100US30020,"Lawton, OK Metro Area",89609,46455,9911,90,1145,5141,2898,204,407,26,10219,201,933,4416,3075,436,977,181,7899,106,552,2877,2291,709,848,516,13013,240,843,3986,3445,964,2223,1312,5413,338,549,1718,1247,186,754,621,43154,6793,115,855,2551,2787,173,298,14,8365,168,543,2744,2761,557,1246,346,7469,114,474,2407,2078,744,1163,489,13490,256,1105,4924,3206,1179,1756,1064,7037,782,1191,2843,1129,180,558,354
30140,310M100US30140,"Lebanon, PA Metro Area",100840,48508,5462,89,1077,2189,1577,223,307,0,7330,270,617,3011,1365,629,1144,294,8846,277,744,4331,1158,690,1251,395,17575,591,1703,8339,2535,1118,1890,1399,9295,1090,1270,3989,1218,201,816,711,52332,5454,113,681,1743,2396,197,320,4,7342,186,579,2250,1602,751,1456,518,8687,356,413,3615,1494,676,1484,649,18208,768,1531,9071,2513,1111,2115,1099,12641,1383,2212,6334,1130,337,849,396
30300,310M100US30300,"Lewiston, ID-WA Metro Area",47004,22763,2846,60,409,1052,1071,142,112,0,3457,94,406,1235,1038,351,290,43,3563,31,251,1299,957,346,405,274,7996,204,373,2789,2099,843,993,695,4901,453,548,1771,1075,152,487,415,24241,2758,23,444,1054,912,138,187,0,3489,5,198,1019,923,583,671,90,3551,16,180,852,1162,603,496,242,8482,69,384,2870,2369,923,1298,569,5961,365,815,2784,1322,118,426,131
30340,310M100US30340,"Lewiston-Auburn, ME Metro Area",83312,40164,5099,46,867,1830,2002,225,118,11,6337,113,388,2696,1425,439,1085,191,7677,132,584,3347,1336,704,999,575,14760,747,1098,5955,3177,1258,1646,879,6291,975,1063,2391,798,215,447,402,43148,5028,26,616,1733,2061,214,370,8,6604,168,200,1989,1765,646,1508,328,7804,171,302,2892,1785,987,1071,596,15059,480,745,6114,3121,1609,1966,1024,8653,1497,1293,3752,1130,209,451,321
30460,310M100US30460,"Lexington-Fayette, KY Metro Area",355731,172056,28310,417,3232,8163,12961,638,2580,319,35021,1170,3123,8731,7687,2386,7769,4155,32439,1289,2789,8327,6217,2301,6940,4576,55610,2581,4436,14888,11136,3292,10902,8375,20676,2875,2201,4990,3830,439,3061,3280,183675,28598,568,2551,6646,13674,968,3962,229,34096,796,2032,6000,7505,2771,9888,5104,32153,585,1858,7051,7575,3303,7135,4646,59630,1909,3764,17156,12448,5155,10298,8900,29198,3763,3781,9696,5663,863,3181,2251
30620,310M100US30620,"Lima, OH Metro Area",80608,40122,6568,41,1206,2566,2362,163,230,0,6365,160,589,2770,1482,504,649,211,6650,10,561,3048,1303,564,774,390,14155,257,1332,6206,2724,1033,1458,1145,6384,453,1008,2788,1080,172,369,514,40486,4816,0,507,1612,2119,242,290,46,6017,26,428,1800,1733,990,750,290,6461,21,589,2332,1416,946,804,353,14143,230,1099,5725,2994,1717,1416,962,9049,539,1585,4456,1308,290,606,265
30700,310M100US30700,"Lincoln, NE Metro Area",227774,113624,23418,235,1496,5423,12350,1639,2251,24,22818,289,911,5117,6102,2967,5817,1615,18866,544,868,3867,4261,2446,4890,1990,34888,700,1231,8583,7284,3870,8141,5079,13634,615,769,4815,2675,483,2074,2203,114150,21971,191,1136,3714,12446,1454,2807,223,20470,402,761,2746,5194,2870,6410,2087,17570,450,578,2962,3801,2419,5376,1984,35608,654,1207,9110,8313,3545,8235,4544,18531,962,1607,7549,4530,787,1937,1159
30780,310M100US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",513687,245254,33657,1017,5100,12395,11830,1038,2180,97,47896,1349,4364,15590,11795,2537,8790,3471,45899,1225,3629,14523,10086,3432,8748,4256,83548,3504,6398,26121,18916,4984,14860,8765,34254,3900,3385,10164,6724,1132,5058,3891,268433,34190,586,3890,10450,13943,1483,3537,301,49625,757,2952,12149,12747,4371,12087,4562,47692,1234,3130,12472,12106,4021,9631,5098,89875,2589,5915,29071,22290,6880,13846,9284,47051,4341,6802,18898,8852,1399,4005,2754
30860,310M100US30860,"Logan, UT-ID Metro Area",81833,40279,9718,99,605,2365,5715,591,323,20,9938,156,508,2200,3206,647,2294,927,6192,223,288,1340,1718,552,1269,802,9948,319,511,2152,2572,551,1949,1894,4483,112,353,1002,952,283,729,1052,41554,11061,4,340,2510,6225,929,859,194,9042,199,375,2068,2270,1071,2588,471,5981,198,140,1350,1502,611,1647,533,10172,349,370,2577,2860,933,2056,1027,5298,99,471,2138,1414,159,700,317
30980,310M100US30980,"Longview, TX Metro Area",157739,77820,10888,452,2381,3357,3840,449,389,20,13716,778,1872,5119,3244,985,1478,240,13814,1360,1485,4365,3472,972,1647,513,26941,1636,2715,8447,6743,2046,3307,2047,12461,1613,1415,3611,2645,557,1559,1061,79919,9499,337,1475,3428,3082,415,698,64,12965,594,1209,3268,3707,1234,2490,463,13039,856,1304,3594,3507,1221,1892,665,27525,1287,2704,8765,7388,2105,3649,1627,16891,1518,2639,6409,3813,533,1159,820
31020,310M100US31020,"Longview, WA Metro Area",76235,37522,4097,88,994,1369,1337,259,50,0,5759,312,707,1467,1926,494,685,168,6580,373,772,1850,1808,697,852,228,14321,439,1243,4514,4066,1860,1501,698,6765,374,741,2335,1749,478,615,473,38713,3906,26,753,1211,1435,334,116,31,5861,195,577,1268,2254,643,721,203,6314,223,545,1806,1942,932,656,210,14357,493,940,4361,4453,1837,1275,998,8275,436,1146,3369,2283,312,472,257
31100,310M100US31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",9522168,4641884,680086,30963,119206,204318,244558,29648,48229,3164,959794,87674,113406,221282,195115,59010,214493,68814,955965,113698,114501,206052,172199,57179,191173,101163,1469555,191884,116931,274559,282624,107339,295614,200604,576484,90405,51167,110226,100653,32534,103838,87661,4880284,643967,18468,82539,172226,263574,36587,64989,5584,936923,70927,94065,181365,192331,70532,235640,92063,958764,110094,98111,184785,182382,75441,207715,100236,1559202,225144,119549,301081,318531,131951,302647,160299,781428,153989,81050,210871,141700,45289,96256,52273
31140,310M100US31140,"Louisville/Jefferson County, KY-IN Metro Area",956027,458863,54395,1709,10461,19860,16755,1970,3380,260,84230,2421,8400,25816,20385,5660,14873,6675,88464,1991,7793,29271,19410,6917,14960,8122,166449,5305,15215,58732,34741,10653,25678,16125,65325,8898,8367,21438,11102,1774,7259,6487,497164,53336,843,7694,17085,18940,2906,5496,372,84475,1781,5584,18963,22211,7704,19122,9110,90314,1957,5370,23696,24010,9174,16817,9290,176538,4540,13283,62969,40250,14454,21883,19159,92501,11084,15370,36781,15374,2755,6277,4860
31180,310M100US31180,"Lubbock, TX Metro Area",209124,102083,24817,360,1956,5778,13753,733,2013,224,19600,691,1920,5240,4966,1382,3719,1682,15334,705,1501,4729,3491,763,2686,1459,29403,2185,2827,8306,6503,1747,4710,3125,12929,2261,1458,2780,2539,339,2099,1453,107041,23198,241,2146,5108,12453,704,2307,239,18744,540,1171,4254,5318,1273,4384,1804,16089,729,1554,3999,3585,1137,3560,1525,31291,2038,2567,9032,7304,1966,5662,2722,17719,2659,2301,5472,3675,505,1781,1326
31340,310M100US31340,"Lynchburg, VA Metro Area",194837,92450,14827,121,1989,4939,6323,578,832,45,12642,172,1068,4611,3064,1008,2084,635,15534,404,1416,5823,3651,1181,1946,1113,33324,1848,4275,10489,7025,2369,4526,2792,16123,3038,2258,4512,2565,597,1636,1517,102387,16174,89,1030,4618,8409,816,1148,64,13071,189,1001,3374,3337,1318,2935,917,16594,242,1307,4976,3934,1678,3378,1079,34899,1385,3046,12400,7783,2550,4792,2943,21649,3149,3484,8306,3209,604,1751,1146
31420,310M100US31420,"Macon, GA Metro Area",172632,80532,10665,273,2793,3449,2955,249,797,149,14051,432,1915,5123,3237,876,1893,575,14813,474,1395,5967,2832,842,2332,971,29161,1429,4363,9983,5903,1372,3776,2335,11842,2210,1506,3702,1866,271,1247,1040,92100,11991,170,2818,3478,4165,545,804,11,14681,656,1830,3513,3600,1503,2709,870,15974,313,1309,4384,3924,1638,2858,1548,32027,1148,3972,11349,6584,2261,4271,2442,17427,2719,3255,6784,2075,479,1309,806
31460,310M100US31460,"Madera-Chowchilla, CA Metro Area",105286,49383,7735,1105,2044,2557,1852,153,24,0,9047,2356,1731,2037,1848,346,556,173,8840,1880,1295,2314,1777,402,950,222,16067,2660,2178,3688,3598,1292,1698,953,7694,1431,886,1840,1660,451,790,636,55903,7347,692,1381,2351,2516,285,122,0,11009,1934,2252,2914,2165,689,797,258,10530,1570,1796,2300,2722,833,1001,308,18222,2244,1865,5042,4714,1555,1831,971,8795,1615,1245,2844,1667,363,744,317
31540,310M100US31540,"Madison, WI Metro Area",434646,213939,35880,367,3180,10081,15669,1433,4823,327,42951,565,2086,9040,8564,3828,13377,5491,39398,598,1564,8147,7508,4133,10641,6807,70742,976,2807,17347,13030,6950,16388,13244,24968,1809,1708,7369,3961,924,4303,4894,220707,35329,299,2073,7819,17617,1260,6030,231,40655,550,1160,5398,8062,4033,14284,7168,38348,409,994,6802,7091,4857,11198,6997,72610,831,2078,17500,15247,8205,17250,11499,33765,2089,2225,14053,6154,1519,4846,2879
31700,310M100US31700,"Manchester-Nashua, NH Metro Area",303238,148381,17333,93,2954,5502,5943,894,1834,113,24699,456,1568,7140,5038,1935,6711,1851,30688,685,1881,8886,5321,2715,7555,3645,56312,1809,2703,14500,10515,5372,12631,8782,19349,1750,2139,5544,3178,968,3209,2561,154857,16647,215,1892,4908,6373,846,2214,199,24502,477,949,5060,5324,2640,7289,2763,30880,493,1157,7728,5584,4097,7810,4011,56608,1372,2588,15512,11077,6350,12499,7210,26220,2694,2849,10682,4249,1247,2823,1676
31740,310M100US31740,"Manhattan, KS Metro Area",92800,47309,16063,53,819,4087,9714,585,772,33,10071,16,354,2056,3200,874,2474,1097,6142,86,305,1771,1474,572,979,955,10669,224,285,2904,2572,912,1942,1830,4364,265,295,1604,846,124,459,771,45491,13548,249,507,2747,8178,636,1199,32,8771,52,549,1443,2502,659,2659,907,6214,32,194,1356,1958,603,1244,827,11001,207,587,2747,2921,925,2042,1572,5957,292,663,2366,1320,136,620,560
31860,310M100US31860,"Mankato-North Mankato, MN Metro Area",75524,37698,10039,28,594,2539,5777,543,554,4,6782,25,311,1704,1753,897,1671,421,5384,45,224,1508,1182,658,1152,615,10838,163,453,3599,2477,933,2044,1169,4655,474,455,1424,873,95,669,665,37826,10015,27,439,1865,6190,429,1032,33,5738,87,178,930,1245,1119,1783,396,5030,15,214,954,1348,675,1245,579,10735,124,236,3055,2624,1119,2438,1139,6308,607,443,2376,1199,287,831,565
31900,310M100US31900,"Mansfield, OH Metro Area",97120,48935,5857,411,1501,2121,1474,170,180,0,8199,233,1389,3035,2370,505,511,156,8799,139,1103,3811,1832,657,866,391,17502,392,1536,7389,3548,1336,2074,1227,8578,963,1342,3669,1419,139,658,388,48185,4864,144,768,1617,1762,273,275,25,6663,194,495,2164,1680,861,967,302,7717,104,674,2674,1484,1200,989,592,17555,440,1282,7980,3381,1696,1666,1110,11386,1163,2136,5442,1432,279,690,244
32580,310M100US32580,"McAllen-Edinburg-Mission, TX Metro Area",479778,227939,39584,1937,9073,12886,13406,965,1241,76,50913,5344,9014,15858,11403,2882,4992,1420,45359,7885,7476,12816,7557,2343,5211,2071,61291,18663,7206,12885,9317,2185,7095,3940,30792,14227,2630,5928,3434,689,2188,1696,251839,39289,1925,7555,11701,14778,1338,1853,139,54379,5810,9544,14161,12344,3330,7401,1789,50425,9528,8174,12731,7953,3064,6563,2412,69979,24719,7752,15813,8795,2643,7413,2844,37767,18699,3043,7727,4099,843,1966,1390
32780,310M100US32780,"Medford, OR Metro Area",155866,75177,8485,259,1561,3040,2980,313,312,20,11508,464,1576,3581,3340,690,1519,338,11726,496,1077,3502,3182,754,1901,814,28271,545,1934,7713,8188,2548,4546,2797,15187,633,1559,4053,3716,940,1976,2310,80689,8502,96,1581,2943,2987,378,500,17,11484,461,832,2906,3537,752,2510,486,11861,380,774,3682,3444,663,1830,1088,30030,502,1508,7616,9357,2822,4942,3283,18812,779,1943,6562,5068,904,2265,1291
32820,310M100US32820,"Memphis, TN-MS-AR Metro Area",948360,445384,62070,2307,14226,22375,18818,1210,2865,269,86384,4698,11553,26447,19322,5230,13459,5675,88400,3751,8440,27622,20061,5384,14956,8186,154511,6545,15722,47104,35913,9099,25201,14927,54019,8154,7199,15188,10414,1561,6128,5375,502976,62471,1385,9530,20976,22796,2171,5369,244,92831,2850,8077,23214,24326,6413,19321,8630,95581,2550,6566,25411,24108,8783,18638,9525,172476,5383,15544,52319,44132,12584,27086,15428,79617,10691,13734,27784,14776,2279,5936,4417
32900,310M100US32900,"Merced, CA Metro Area",170086,84767,15263,910,2301,5772,5497,407,376,0,17594,3025,2405,5618,4002,880,1392,272,16474,3377,2394,4635,3184,863,1441,580,25519,5551,3115,5896,5409,2064,2156,1328,9917,2616,1304,2198,1847,572,755,625,85319,13943,571,1822,4811,5832,538,303,66,16708,2096,2117,3955,4550,1522,1858,610,16122,3084,2090,3859,3999,1098,1235,757,25827,5167,2838,6527,5808,2064,2217,1206,12719,3480,1780,3517,2301,476,789,376
33100,310M100US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",4268767,2033715,249541,12354,46728,84258,75123,14794,15100,1184,345506,23088,34602,101228,66752,31000,64324,24512,398284,22059,36094,115723,68268,36869,76871,42400,675550,46434,62573,174177,119158,53068,133761,86379,364834,56572,40996,87540,55935,13670,59749,50372,2235052,239312,5846,33275,72998,82966,20038,21824,2365,355024,12751,24028,90466,71455,38577,83893,33854,410859,14972,28090,106723,75986,48428,89616,47044,732839,50131,59738,204133,142396,71885,130696,73860,497018,89336,55989,164854,78292,22087,54328,32132
33140,310M100US33140,"Michigan City-La Porte, IN Metro Area",85281,44227,5246,188,1666,2040,1044,152,156,0,8026,239,1399,3264,1586,501,890,147,8490,310,871,3330,1870,663,1102,344,15896,550,1490,6524,3464,1108,1782,978,6569,552,1023,2293,1193,275,625,608,41054,4039,130,843,1340,1402,157,156,11,6065,56,349,1690,1767,902,965,336,6951,180,516,2302,1561,996,965,431,15145,356,1145,6095,3350,1583,1440,1176,8854,596,1431,4586,1126,199,517,399
33260,310M100US33260,"Midland, TX Metro Area",95593,45917,6833,165,1755,1980,2420,302,177,34,9132,351,1001,2581,2591,604,1686,318,7784,498,1147,1954,1935,444,1185,621,15944,1401,1411,3512,3831,1089,3474,1226,6224,919,596,1511,992,255,1363,588,49676,6919,103,1502,2095,2416,346,426,31,8944,234,1157,2175,2593,672,1623,490,8240,549,925,2057,2201,846,1170,492,16999,1664,1316,4216,4510,1286,3049,958,8574,1134,1082,2738,2125,213,784,498
33340,310M100US33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1156449,553267,74356,1344,11977,24934,27409,2402,5932,358,100709,3395,7942,26653,22386,7726,24691,7916,102773,3281,7770,27987,20655,8210,22501,12369,196802,5361,12260,55757,43838,15784,38305,25497,78627,6777,8605,26113,14004,3056,11253,8819,603182,73684,827,8582,20198,32093,2541,8881,562,103339,2273,6893,21484,24096,8777,29190,10626,106173,2297,6531,24829,22256,10328,26891,13041,206823,5393,11704,61526,47139,18827,39873,22361,113163,9586,12936,50127,18359,4122,11615,6418
33460,310M100US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",2412024,1177870,151002,2064,21912,47554,54311,7629,16642,890,232965,5030,12836,49948,50582,23494,70620,20455,238051,6011,10063,49805,49501,23242,67610,31819,414633,8075,15063,105584,92645,36557,97521,59188,141219,10218,10592,40703,27800,5485,26077,20344,1234154,148271,1695,15630,36014,62165,8306,23047,1414,231985,5469,9690,35223,48662,25173,79882,27886,237303,5639,7413,40142,53271,26521,71531,32786,425699,9404,12731,108209,103098,42361,97254,52642,190896,13061,14948,78912,38465,8407,25418,11685
33540,310M100US33540,"Missoula, MT Metro Area",85470,42496,8370,26,651,2682,4256,223,506,26,8524,89,574,1813,2233,515,2466,834,6621,56,320,1727,1532,464,1722,800,13708,296,645,3628,3227,763,2825,2324,5273,224,298,1691,911,108,1000,1041,42974,8503,78,540,2141,4760,194,744,46,7728,22,425,1170,1439,1031,2695,946,6069,104,169,1189,1360,538,1856,853,14288,172,748,3572,3202,969,3349,2276,6386,400,564,2529,1315,206,767,605
33660,310M100US33660,"Mobile, AL Metro Area",304464,143009,19839,465,4267,7533,5812,536,1105,121,25528,888,3523,9195,5835,1751,3325,1011,25198,841,3196,8548,5507,2330,3244,1532,51242,2244,6521,19074,10202,3417,6289,3495,21202,2627,3409,7060,3333,660,2360,1753,161455,20829,431,3463,6465,8123,715,1514,118,27447,461,3304,6953,7622,2254,5383,1470,27248,851,2627,7760,6569,2979,4383,2079,55646,1592,5427,19939,11489,4892,7514,4793,30285,3373,5888,11909,4595,1017,2030,1473
33700,310M100US33700,"Modesto, CA Metro Area",360945,175839,26985,1011,5321,10519,8634,762,638,100,34807,3557,4531,10994,8878,1925,3704,1218,34294,4720,5022,10418,7605,1555,3396,1578,57196,7688,5387,15210,13503,4645,6893,3870,22557,4562,2632,5438,4753,1369,2073,1730,185106,25888,633,3460,9239,10203,1064,1183,106,34661,2846,3871,8701,10155,2769,4684,1635,34482,3830,3673,9680,9219,2376,4058,1646,59896,8172,5624,15503,15355,5209,6987,3046,30179,6027,3985,9333,5715,1544,2486,1089
33740,310M100US33740,"Monroe, LA Metro Area",129415,60528,9030,320,1797,2735,3597,196,373,12,11245,389,1419,4299,3139,280,1517,202,10557,339,1570,3863,1916,562,1603,704,20706,893,2142,7715,4429,580,3386,1561,8990,1170,1160,2926,1691,165,1010,868,68887,9746,303,1441,2785,4241,273,657,46,12037,259,1197,3387,3051,934,2428,781,11536,196,1185,3673,2531,937,2209,805,22483,539,1892,7862,5407,1104,3546,2133,13085,1239,2570,5157,2064,326,993,736
33780,310M100US33780,"Monroe, MI Metro Area",114759,56098,6747,59,958,2548,2439,337,353,53,8200,52,716,3268,2096,698,1051,319,10887,147,764,3806,2948,1136,1456,630,22008,361,2013,8222,5734,1867,2515,1296,8256,943,1482,3269,1370,193,533,466,58661,6053,29,715,2094,2252,649,300,14,8519,125,594,2472,2299,1049,1490,490,11091,136,472,3507,2977,1445,1733,821,21880,308,1653,8670,5446,2359,1917,1527,11118,1047,1696,5360,1563,335,633,484
33860,310M100US33860,"Montgomery, AL Metro Area",277323,130463,19378,759,4195,6237,6975,431,730,51,24387,835,3272,8549,5764,735,3794,1438,24760,975,2109,8455,4857,1468,4252,2644,44059,1927,4329,13232,8675,2565,7907,5424,17879,2165,2434,4865,3141,528,2315,2431,146860,19318,504,3494,5520,7797,390,1456,157,25903,732,2996,6511,6529,1894,5457,1784,26981,720,1769,7582,6236,2508,5223,2943,49110,1577,4487,14936,11101,3633,7841,5535,25548,2954,4348,8970,4448,632,2205,1991
34060,310M100US34060,"Morgantown, WV Metro Area",104048,53363,14861,141,660,3554,8714,287,1425,80,9386,73,498,3490,1884,426,1788,1227,7876,242,648,3101,1008,396,1207,1274,14951,752,1640,6016,2052,520,1766,2205,6289,996,860,2094,852,147,472,868,50685,12698,44,549,2782,6785,294,2072,172,7904,107,297,1990,1458,613,2183,1256,6995,185,299,2295,902,605,1385,1324,14805,405,1248,6105,2710,819,1687,1831,8283,1170,1506,3449,769,234,618,537
34100,310M100US34100,"Morristown, TN Metro Area",103832,50293,6035,282,1091,2819,1450,299,94,0,8118,645,1075,3364,1731,503,607,193,9216,715,1160,3583,1961,623,779,395,17853,1784,2269,6467,3461,1054,1731,1087,9071,2121,1272,2784,1340,271,660,623,53539,5702,115,679,2232,2376,153,129,18,7823,138,829,2869,1965,811,749,462,9477,169,867,3740,2132,922,1010,637,18991,1531,2433,7551,3595,1338,1602,941,11546,2644,2101,3941,1668,308,456,428
34580,310M100US34580,"Mount Vernon-Anacortes, WA Metro Area",87619,43010,5005,306,1125,1950,1186,244,182,12,6925,609,769,1874,1376,1048,1023,226,7270,530,649,2139,1890,648,963,451,15635,399,904,4025,4297,2013,2446,1551,8175,610,566,1966,1931,572,1376,1154,44609,4689,91,895,1594,1665,198,242,4,6591,546,586,1383,1783,915,783,595,7156,307,515,1547,1998,1153,1128,508,16453,470,860,3612,5250,2307,2413,1541,9720,389,901,3240,2844,436,1141,769
34620,310M100US34620,"Muncie, IN Metro Area",93552,44300,10787,3,1053,2894,6061,88,666,22,6257,66,842,1756,1563,180,1355,495,6670,166,890,2527,1508,473,785,321,13513,428,1352,5238,2520,696,1449,1830,7073,747,948,2846,1137,148,483,764,49252,11920,5,802,3187,7047,144,689,46,6231,121,501,1385,1619,558,1530,517,6762,78,626,2112,1339,794,1266,547,14736,262,1172,5837,2843,1269,1737,1616,9603,1024,1746,4103,1364,215,452,699
