Risk_Score,Race,Gender,Age_Cat,Edu_Cat,Htn,Freq_nhanes,Mean_Tchols,Err_Tchols,Mean_HDL,Err_HDL,Mean_bp,Err_bp,smoking_stat
2,WhiteNH,Female,Age_45_54,HS_or_less,0,38.2326,198.5807044,2.073848683,66.05916558,0.923823693,108.711393,0.703239537,1
3,WhiteNH,Female,Age_45_54,HS_or_less,0,41.7731,201.544692,1.033256344,65.6274655,0.641448815,132.3305508,0.552034418,0
4,WhiteNH,Female,Age_45_54,HS_or_less,0,15.7686,265.2978826,1.837251527,68.72047951,1.226838605,109.1317257,0.50654241,0
5,WhiteNH,Female,Age_45_54,HS_or_less,0,7.47414,189.4200228,1.664442569,43.28382303,0.493358271,110.0160727,0.48984728,0
6,WhiteNH,Female,Age_45_54,HS_or_less,0,33.4709,199.3329338,1.601227222,67.60918755,1.092407066,134.4969031,0.855908897,1
7,WhiteNH,Female,Age_45_54,HS_or_less,0,17.5358,267.4705903,3.513455654,66.76832527,1.818359442,108.9589797,0.884677605,1
8,WhiteNH,Female,Age_45_54,HS_or_less,0,32.8303,192.2041638,2.266667445,41.91003818,0.4824062,109.0461964,0.629650272,1
9,WhiteNH,Female,Age_45_54,HS_or_less,0,25.2035,194.7977527,1.174660796,42.63071395,0.442081622,131.6264659,0.513254783,0
10,WhiteNH,Female,Age_45_54,HS_or_less,0,6.74398,268.9256182,2.542866905,42.53981789,0.801030871,110.0770335,0.873527029,0
11,WhiteNH,Female,Age_45_54,HS_or_less,0,22.5461,272.0101264,1.928304762,71.13054887,1.372659516,133.6865846,0.67928363,0
12,WhiteNH,Female,Age_45_54,HS_or_less,0,10.1152,272.9935056,3.82304163,70.58752108,2.110734172,140.485855,2.403412054,1
13,WhiteNH,Female,Age_45_54,HS_or_less,0,24.7496,194.6616687,2.254408622,41.28002118,0.513469826,133.081381,0.80584791,1
14,WhiteNH,Female,Age_45_54,HS_or_less,0,6.76356,278.135789,3.111016632,41.99941169,0.950301058,110.4615489,0.915575225,1
15,WhiteNH,Female,Age_45_54,HS_or_less,0,2.36384,277.1622896,3.605837357,42.34299328,0.614785522,134.771279,1.195161928,0
16,WhiteNH,Female,Age_45_54,HS_or_less,0,1.23425,277.5370006,3.65826553,41.39406933,0.908319414,134.4483341,2.779299662,1
17,WhiteNH,Female,Age_45_54,HS_or_less,1,9.50316,192.6837537,1.359916256,64.16859576,0.573252959,109.8514803,0.570418826,0
18,WhiteNH,Female,Age_45_54,HS_or_less,1,9.43299,194.784801,2.127153795,64.24316225,0.865749317,110.3487747,0.779150107,1
19,WhiteNH,Female,Age_45_54,HS_or_less,1,49.5065,197.7487886,1.178298215,63.81146217,0.639855771,133.9679324,0.599688172,0
20,WhiteNH,Female,Age_45_54,HS_or_less,1,7.36807,261.5019792,2.002824787,66.90447618,1.316023507,110.7691074,0.620560397,0
21,WhiteNH,Female,Age_45_54,HS_or_less,1,18.6899,185.6241194,1.631604343,41.4678197,0.481351899,111.6534544,0.585815602,0
22,WhiteNH,Female,Age_45_54,HS_or_less,1,8.44271,195.5370304,1.69074524,65.79318422,1.065774954,136.1342847,0.77310168,1
23,WhiteNH,Female,Age_45_54,HS_or_less,1,5.62114,263.6746869,3.629238486,64.95232194,1.818441188,110.5963614,0.929059091,1
24,WhiteNH,Female,Age_45_54,HS_or_less,1,0.0422802,188.4082604,2.335555323,40.09403485,0.511637268,110.6835781,0.773081984,1
25,WhiteNH,Female,Age_45_54,HS_or_less,1,17.357,191.0018492,1.21368145,40.81471062,0.442585394,133.2638476,0.603718465,0
26,WhiteNH,Female,Age_45_54,HS_or_less,1,0.0127966,265.1297148,2.650617566,40.72381456,0.833625892,111.7144152,0.927238925,0
27,WhiteNH,Female,Age_45_54,HS_or_less,1,19.0965,268.214223,2.236353002,69.31454554,1.320232272,135.3239663,0.696941191,0
28,WhiteNH,Female,Age_45_54,HS_or_less,1,7.44441,269.1976022,3.987922978,68.77151775,2.116420615,142.1232366,2.462357736,1
29,WhiteNH,Female,Age_45_54,HS_or_less,1,11.1229,190.8657652,2.336407314,39.46401785,0.529230788,134.7187627,0.85143266,1
30,WhiteNH,Female,Age_45_54,HS_or_less,1,2.32627,274.3398856,3.016569833,40.18340836,1.006528812,112.0989305,0.966793992,1
31,WhiteNH,Female,Age_45_54,HS_or_less,1,5.58413,273.3663862,3.505695838,40.52698995,0.629728747,136.4086606,1.313064134,0
32,WhiteNH,Female,Age_45_54,HS_or_less,1,3.68807,273.7410972,3.72593239,39.578066,0.936528025,136.0857157,2.749060893,1
1,WhiteNH,Female,Age_45_54,some_coll_,0,216.804,196.7946945,1.128994195,67.7322166,0.501830056,106.7529511,0.32866165,0
2,WhiteNH,Female,Age_45_54,some_coll_,0,31.5891,198.8957418,2.048548225,67.80678309,0.89370939,107.2502454,0.697715931,1
3,WhiteNH,Female,Age_45_54,some_coll_,0,95.13,201.8597294,1.05136272,67.37508301,0.59702026,130.8694032,0.458465485,0
4,WhiteNH,Female,Age_45_54,some_coll_,0,46.5185,265.61292,1.893355809,70.46809702,1.236825236,107.6705782,0.53487533,0
5,WhiteNH,Female,Age_45_54,some_coll_,0,70.0225,189.7350602,1.638632619,45.03144054,0.420153371,108.5549252,0.432760506,0
6,WhiteNH,Female,Age_45_54,some_coll_,0,16.0946,199.6479712,1.632528461,69.35680506,1.094836614,133.0357555,0.815364055,1
7,WhiteNH,Female,Age_45_54,some_coll_,0,6.44696,267.7856277,3.507073039,68.51594278,1.809352386,107.4978322,0.906366899,1
8,WhiteNH,Female,Age_45_54,some_coll_,0,0.0379205,192.5192012,2.351563207,43.65765569,0.489017123,107.5850488,0.642506007,1
9,WhiteNH,Female,Age_45_54,some_coll_,0,27.3062,195.11279,1.233082287,44.37833146,0.3916392,130.1653184,0.434096446,0
10,WhiteNH,Female,Age_45_54,some_coll_,0,3.00027,269.2406556,2.763280149,44.2874354,0.789979811,108.615886,0.8316009,0
11,WhiteNH,Female,Age_45_54,some_coll_,0,40.2551,272.3251638,2.038892299,72.87816638,1.334883144,132.2254371,0.66676349,0
12,WhiteNH,Female,Age_45_54,some_coll_,0,4.96367,273.308543,3.919774738,72.3351386,2.100446059,139.0247074,2.379917052,1
13,WhiteNH,Female,Age_45_54,some_coll_,0,16.8151,194.976706,2.33045126,43.02763869,0.493714919,131.6202335,0.7598075,1
14,WhiteNH,Female,Age_45_54,some_coll_,0,5.00993,278.4508264,3.230999667,43.7470292,0.945276094,109.0004013,0.917458473,1
15,WhiteNH,Female,Age_45_54,some_coll_,0,14.2248,277.477327,3.84077092,44.09061079,0.556378035,133.3101314,1.207415627,0
16,WhiteNH,Female,Age_45_54,some_coll_,0,10.3186,277.852038,3.812273101,43.14168684,0.896188697,132.9871865,2.793013036,1
17,WhiteNH,Female,Age_45_54,some_coll_,1,45.0937,192.9987911,1.431760807,65.91621327,0.496088673,108.3903327,0.505690176,0
18,WhiteNH,Female,Age_45_54,some_coll_,1,0.0058454,195.0998384,2.156693216,65.99077976,0.833754339,108.8876271,0.780218399,1
19,WhiteNH,Female,Age_45_54,some_coll_,1,40.2285,198.063826,1.287234426,65.55907968,0.595609079,132.5067849,0.52390714,0
20,WhiteNH,Female,Age_45_54,some_coll_,1,16.3022,261.8170166,2.109846218,68.65209369,1.325473399,109.3079598,0.651157276,0
21,WhiteNH,Female,Age_45_54,some_coll_,1,13.0239,185.9391568,1.675625679,43.21543721,0.406428691,110.1923068,0.547645327,0
22,WhiteNH,Female,Age_45_54,some_coll_,1,6.63088,195.8520678,1.78624772,67.54080173,1.068432696,134.6731372,0.734390152,1
23,WhiteNH,Female,Age_45_54,some_coll_,1,2.06659,263.9897243,3.65477818,66.69993945,1.809533506,109.1352138,0.954673489,1
24,WhiteNH,Female,Age_45_54,some_coll_,1,4.88E-05,188.7232978,2.465304803,41.84165236,0.518220859,109.2224305,0.789565985,1
25,WhiteNH,Female,Age_45_54,some_coll_,1,13.4561,191.3168866,1.358133827,42.56232813,0.392664097,131.8027001,0.546707805,0
26,WhiteNH,Female,Age_45_54,some_coll_,1,0.00569295,265.4447522,2.902784776,42.47143207,0.823230182,110.2532677,0.893133135,0
27,WhiteNH,Female,Age_45_54,some_coll_,1,24.4096,268.5292603,2.381352177,71.06216305,1.281050457,133.8628187,0.69157683,0
28,WhiteNH,Female,Age_45_54,some_coll_,1,0.00319645,269.5126396,4.108936267,70.51913526,2.106245304,140.6620891,2.441357303,1
29,WhiteNH,Female,Age_45_54,some_coll_,1,5.725,191.1808026,2.457292181,41.21163536,0.510437603,133.2576151,0.813792569,1
30,WhiteNH,Female,Age_45_54,some_coll_,1,3.44625,274.654923,3.176707229,41.93102587,1.001964671,110.637783,0.973420191,1
31,WhiteNH,Female,Age_45_54,some_coll_,1,4.20044,273.6814236,3.777592145,42.27460746,0.573159432,134.9475131,1.32777335,0
32,WhiteNH,Female,Age_45_54,some_coll_,1,0.0154165,274.0561346,3.906908314,41.32568351,0.924961038,134.6245682,2.764625687,1
1,WhiteNH,Female,Age_55_64,HS_or_less,0,17.9053,196.2441132,1.25688491,67.44320981,0.660518916,110.0561392,0.499254153,0
2,WhiteNH,Female,Age_55_64,HS_or_less,0,5.6223,198.3451605,2.061482907,67.5177763,0.951226673,110.5534336,0.796184024,1
3,WhiteNH,Female,Age_55_64,HS_or_less,0,59.7249,201.3091481,1.221129911,67.08607622,0.639951449,134.1725914,0.609089107,0
4,WhiteNH,Female,Age_55_64,HS_or_less,0,14.7332,265.0623387,1.753075379,70.17909023,1.315626432,110.9737663,0.506005576,0
5,WhiteNH,Female,Age_55_64,HS_or_less,0,4.8429,189.1844789,1.784720055,44.74243375,0.558274348,111.8581133,0.555284333,0
6,WhiteNH,Female,Age_55_64,HS_or_less,0,17.1135,199.09739,1.749460558,69.06779827,1.034169157,136.3389437,0.937369876,1
7,WhiteNH,Female,Age_55_64,HS_or_less,0,0.00166522,267.2350465,3.422302232,68.22693598,1.82527999,110.8010203,0.914329037,1
8,WhiteNH,Female,Age_55_64,HS_or_less,0,2.88718,191.9686199,2.28382296,43.36864889,0.499102374,110.888237,0.678264446,1
9,WhiteNH,Female,Age_55_64,HS_or_less,0,20.5093,194.5622088,1.252297963,44.08932467,0.448745586,133.4685065,0.598400024,0
10,WhiteNH,Female,Age_55_64,HS_or_less,0,5.60405,268.6900743,2.583138617,43.99842861,0.886209252,111.9190742,0.891087101,0
11,WhiteNH,Female,Age_55_64,HS_or_less,0,17.1067,271.7745825,1.73813867,72.58915959,1.440414127,135.5286252,0.768381842,0
12,WhiteNH,Female,Age_55_64,HS_or_less,0,4.9644,272.7579618,3.527382741,72.0461318,2.104517978,142.3278956,2.456804279,1
13,WhiteNH,Female,Age_55_64,HS_or_less,0,7.48504,194.4261248,2.070019627,42.73863189,0.610656638,134.9234216,0.907655968,1
14,WhiteNH,Female,Age_55_64,HS_or_less,0,2.51852,277.9002451,3.557821855,43.45802241,0.919466158,112.3035895,0.932599073,1
15,WhiteNH,Female,Age_55_64,HS_or_less,0,3.53233,276.9267457,3.596653154,43.801604,0.625918879,136.6133196,1.26225306,0
16,WhiteNH,Female,Age_55_64,HS_or_less,0,3.74988,277.3014567,3.330293093,42.85268005,0.876508618,136.2903747,2.871353335,1
17,WhiteNH,Female,Age_55_64,HS_or_less,1,2.40975,192.4482098,1.348664322,65.62720648,0.704263006,111.6935209,0.598895707,0
18,WhiteNH,Female,Age_55_64,HS_or_less,1,1.24845,194.5492571,2.041644493,65.70177297,0.930963256,112.1908153,0.847088846,1
19,WhiteNH,Female,Age_55_64,HS_or_less,1,25.5501,197.5132447,1.22743302,65.27007288,0.687957425,135.8099731,0.630075325,0
20,WhiteNH,Female,Age_55_64,HS_or_less,1,2.06528,261.2664353,1.844926229,68.3630869,1.422479017,112.611148,0.596383356,0
21,WhiteNH,Female,Age_55_64,HS_or_less,1,3.30278,185.3885755,1.664828787,42.92643042,0.604777853,113.495495,0.618620823,0
22,WhiteNH,Female,Age_55_64,HS_or_less,1,3.35744,195.3014865,1.746415942,67.25179494,1.038179963,137.9763253,0.845511634,1
23,WhiteNH,Female,Age_55_64,HS_or_less,1,2.67E-07,263.439143,3.497687732,66.41093265,1.843294081,112.438402,0.942133424,1
24,WhiteNH,Female,Age_55_64,HS_or_less,1,0.00185912,188.1727165,2.286383656,41.55264556,0.586471542,112.5256187,0.795210927,1
25,WhiteNH,Female,Age_55_64,HS_or_less,1,19.4359,190.7663054,1.164521538,42.27332134,0.51730746,135.1058882,0.655934122,0
26,WhiteNH,Female,Age_55_64,HS_or_less,1,4.25343,264.8941709,2.631895143,42.18242528,0.951019057,113.5564558,0.928375056,0
27,WhiteNH,Female,Age_55_64,HS_or_less,1,4.4456,267.9786791,1.999676745,70.77315626,1.414001662,137.1660069,0.765397217,0
28,WhiteNH,Female,Age_55_64,HS_or_less,1,3.83631,268.9620584,3.664011042,70.23012847,2.125752133,143.9652773,2.50874966,1
29,WhiteNH,Female,Age_55_64,HS_or_less,1,6.54094,190.6302214,2.087124267,40.92262856,0.674628959,136.5608033,0.93300994,1
30,WhiteNH,Female,Age_55_64,HS_or_less,1,4.33E-07,274.1043417,3.431330788,41.64201908,1.010561676,113.9409712,0.968129708,1
31,WhiteNH,Female,Age_55_64,HS_or_less,1,2.78149,273.1308423,3.452306435,41.98560066,0.690043649,138.2507012,1.363865699,0
32,WhiteNH,Female,Age_55_64,HS_or_less,1,2.80E-06,273.5055533,3.359342663,41.03667672,0.941327083,137.9277564,2.837009099,1
1,WhiteNH,Female,Age_55_64,some_coll_,0,180.685,196.5591506,1.112056219,69.19082732,0.621783967,108.5949917,0.383842268,0
2,WhiteNH,Female,Age_55_64,some_coll_,0,15.203,198.6601979,1.957701895,69.26539381,0.939841288,109.0922861,0.776730404,1
3,WhiteNH,Female,Age_55_64,some_coll_,0,135.407,201.6241855,1.102763173,68.83369373,0.622669793,132.7114438,0.50356488,0
4,WhiteNH,Female,Age_55_64,some_coll_,0,61.0661,265.3773761,1.723299101,71.92670774,1.337415349,109.5126188,0.512530483,0
5,WhiteNH,Female,Age_55_64,some_coll_,0,22.3435,189.4995163,1.669478041,46.49005126,0.527256982,110.3969658,0.482505373,0
6,WhiteNH,Female,Age_55_64,some_coll_,0,29.4169,199.4124273,1.687902919,70.81541578,1.052626745,134.8777961,0.887716302,1
7,WhiteNH,Female,Age_55_64,some_coll_,0,13.8101,267.5500839,3.369647859,69.97455349,1.825424675,109.3398728,0.923029536,1
8,WhiteNH,Female,Age_55_64,some_coll_,0,1.45857,192.2836573,2.301108208,45.1162664,0.537334524,109.4270895,0.673451267,1
9,WhiteNH,Female,Age_55_64,some_coll_,0,44.0344,194.8772462,1.181565737,45.83694218,0.438772048,132.007359,0.510128698,0
10,WhiteNH,Female,Age_55_64,some_coll_,0,0.964449,269.0051117,2.743963129,45.74604612,0.894979156,110.4579266,0.836472506,0
11,WhiteNH,Female,Age_55_64,some_coll_,0,88.9343,272.0896199,1.773987612,74.3367771,1.416232652,134.0674777,0.742089889,0
12,WhiteNH,Female,Age_55_64,some_coll_,0,7.90668,273.0729992,3.588676518,73.79374931,2.102111801,140.866748,2.42912379,1
13,WhiteNH,Female,Age_55_64,some_coll_,0,11.0973,194.7411622,2.078655709,44.4862494,0.62145627,133.4622741,0.853753704,1
14,WhiteNH,Female,Age_55_64,some_coll_,0,1.75692,278.2152825,3.620250569,45.20563992,0.932253192,110.8424419,0.92213477,1
15,WhiteNH,Female,Age_55_64,some_coll_,0,19.0334,277.2417831,3.791115349,45.54922151,0.597137279,135.152172,1.264856789,0
16,WhiteNH,Female,Age_55_64,some_coll_,0,3.27778,277.6164941,3.453774031,44.60029756,0.882938608,134.8292271,2.880663921,1
17,WhiteNH,Female,Age_55_64,some_coll_,1,17.5573,192.7632472,1.306386504,67.37482399,0.668337194,110.2323734,0.515907387,0
18,WhiteNH,Female,Age_55_64,some_coll_,1,1.87549,194.8642945,1.995504461,67.44939048,0.919521727,110.7296677,0.834484764,1
19,WhiteNH,Female,Age_55_64,some_coll_,1,79.6391,197.8282821,1.209281219,67.0176904,0.672178096,134.3488255,0.537575251,0
20,WhiteNH,Female,Age_55_64,some_coll_,1,5.09533,261.5814727,1.879116863,70.11070441,1.442779131,111.1500004,0.609691025,0
21,WhiteNH,Female,Age_55_64,some_coll_,1,18.2856,185.7036129,1.613823731,44.67404793,0.576579646,112.0343475,0.562642563,0
22,WhiteNH,Female,Age_55_64,some_coll_,1,6.49262,195.6165239,1.751917107,68.99941245,1.056736967,136.5151778,0.796035211,1
23,WhiteNH,Female,Age_55_64,some_coll_,1,0.885372,263.7541804,3.479516416,68.15855016,1.843534494,110.9772545,0.955513218,1
24,WhiteNH,Female,Age_55_64,some_coll_,1,1.87841,188.4877539,2.353219664,43.30026307,0.619622659,111.0644711,0.797031088,1
25,WhiteNH,Female,Age_55_64,some_coll_,1,30.4457,191.0813428,1.189453111,44.02093885,0.509031902,133.6447407,0.584638741,0
26,WhiteNH,Female,Age_55_64,some_coll_,1,0.915011,265.2092083,2.83097889,43.93004279,0.95938327,112.0953083,0.881438861,0
27,WhiteNH,Female,Age_55_64,some_coll_,1,24.6525,268.2937165,2.086972444,72.52077377,1.389489448,135.7048594,0.745334713,0
28,WhiteNH,Female,Age_55_64,some_coll_,1,4.07333,269.2770957,3.753929668,71.97774598,2.123454354,142.5041297,2.483542663,1
29,WhiteNH,Female,Age_55_64,some_coll_,1,4.1561,190.9452587,2.150059742,42.67024607,0.6846815,135.0996558,0.885984066,1
30,WhiteNH,Female,Age_55_64,some_coll_,1,0.000302138,274.4193791,3.528879382,43.38963659,1.022384986,112.4798236,0.962949024,1
31,WhiteNH,Female,Age_55_64,some_coll_,1,2.04377,273.4458797,3.685905898,43.73321818,0.664316854,136.7895537,1.369713014,0
32,WhiteNH,Female,Age_55_64,some_coll_,1,0.00244859,273.8205907,3.514786905,42.78429423,0.947506235,136.4666088,2.848083472,1
1,WhiteNH,Female,Age_65_74,HS_or_less,0,6.14184,193.2223714,1.460642854,68.47848989,0.863288934,112.7419966,0.543560457,0
2,WhiteNH,Female,Age_65_74,HS_or_less,0,3.32721,195.3234187,2.410944785,68.55305638,1.125364703,113.239291,0.849101916,1
3,WhiteNH,Female,Age_65_74,HS_or_less,0,32.9563,198.2874064,1.324638486,68.1213563,0.743966408,136.8584487,0.600776711,0
4,WhiteNH,Female,Age_65_74,HS_or_less,0,6.74003,262.0405969,2.065673614,71.21437031,1.425901174,113.6596237,0.62928685,0
5,WhiteNH,Female,Age_65_74,HS_or_less,0,1.86371,186.1627371,1.752379894,45.77771383,0.739110587,114.5439707,0.628631843,0
6,WhiteNH,Female,Age_65_74,HS_or_less,0,5.60104,196.0756482,1.978374887,70.10307835,1.258094345,139.024801,0.985518192,1
7,WhiteNH,Female,Age_65_74,HS_or_less,0,0.000604532,264.2133047,3.831729007,69.26221607,1.926414208,113.4868777,1.021312199,1
8,WhiteNH,Female,Age_65_74,HS_or_less,0,0.831935,188.9468781,2.52298366,44.40392898,0.706177539,113.5740943,0.738434147,1
9,WhiteNH,Female,Age_65_74,HS_or_less,0,21.2472,191.540467,1.463205238,45.12460475,0.702216512,136.1543639,0.695883523,0
10,WhiteNH,Female,Age_65_74,HS_or_less,0,0.160533,265.6683325,2.556857152,45.0337087,1.000828329,114.6049315,0.972862162,0
11,WhiteNH,Female,Age_65_74,HS_or_less,0,17.8543,268.7528407,1.941402534,73.62443967,1.630214825,138.2144826,0.792276091,0
12,WhiteNH,Female,Age_65_74,HS_or_less,0,4.2883,269.73622,3.901938669,73.08141189,2.290482163,145.0137529,2.455985629,1
13,WhiteNH,Female,Age_65_74,HS_or_less,0,3.37981,191.404383,2.271072445,43.77391198,0.725770461,137.609279,0.915022769,1
14,WhiteNH,Female,Age_65_74,HS_or_less,0,1.56778,274.8785033,3.396224935,44.49330249,1.006916788,114.9894468,0.986009018,1
15,WhiteNH,Female,Age_65_74,HS_or_less,0,2.64768,273.9050039,3.809806811,44.83688408,0.864104607,139.2991769,1.292042763,0
16,WhiteNH,Female,Age_65_74,HS_or_less,0,2.84655,274.279715,3.882139954,43.88796013,0.978020542,138.976232,2.94629384,1
17,WhiteNH,Female,Age_65_74,HS_or_less,1,1.60595,189.426468,1.51470342,66.66248656,0.796051474,114.3793782,0.601843816,0
18,WhiteNH,Female,Age_65_74,HS_or_less,1,0.492546,191.5275153,2.377597178,66.73705305,1.028122142,114.8766726,0.872903905,1
19,WhiteNH,Female,Age_65_74,HS_or_less,1,25.4723,194.4915029,1.300697431,66.30535297,0.667804314,138.4958304,0.586749249,0
20,WhiteNH,Female,Age_65_74,HS_or_less,1,1.04978,258.2446935,2.125841036,69.39836698,1.467820434,115.2970053,0.673030499,0
21,WhiteNH,Female,Age_65_74,HS_or_less,1,0.535168,182.3668337,1.605919562,43.9617105,0.655056858,116.1813523,0.653349582,0
22,WhiteNH,Female,Age_65_74,HS_or_less,1,1.92299,192.2797447,1.955770109,68.28707502,1.191571314,140.6621827,0.874534387,1
23,WhiteNH,Female,Age_65_74,HS_or_less,1,6.46E-08,260.4174013,3.889155077,67.44621274,1.898917258,115.1242593,1.025686627,1
24,WhiteNH,Female,Age_65_74,HS_or_less,1,1.19E-07,185.1509747,2.509753492,42.58792565,0.649816458,115.211476,0.821546955,1
25,WhiteNH,Female,Age_65_74,HS_or_less,1,14.1643,187.7445636,1.360346618,43.30860142,0.622953819,137.7917456,0.716768799,0
26,WhiteNH,Female,Age_65_74,HS_or_less,1,0.304608,261.8724291,2.591041982,43.21770537,0.974400727,116.2423132,0.985718753,0
27,WhiteNH,Female,Age_65_74,HS_or_less,1,6.18649,264.9569373,2.160633696,71.80843634,1.552719306,139.8518642,0.761879451,0
28,WhiteNH,Female,Age_65_74,HS_or_less,1,0.000920512,265.9403166,4.016140737,71.26540856,2.272633665,146.6511346,2.499427864,1
29,WhiteNH,Female,Age_65_74,HS_or_less,1,0.690431,187.6084796,2.26949105,41.95790865,0.66158483,139.2466606,0.917208542,1
30,WhiteNH,Female,Age_65_74,HS_or_less,1,0.000539226,271.0825999,3.251459912,42.67729916,1.009171604,116.6268285,0.998541204,1
31,WhiteNH,Female,Age_65_74,HS_or_less,1,2.50186,270.1091005,3.663174426,43.02088075,0.812275563,140.9365586,1.376066136,0
32,WhiteNH,Female,Age_65_74,HS_or_less,1,0.00340232,270.4838115,3.897057196,42.0719568,0.950306542,140.6136137,2.905500765,1
1,WhiteNH,Female,Age_65_74,some_coll_,0,104.659,193.5374088,1.425892653,70.2261074,0.853670335,111.280849,0.474278677,0
2,WhiteNH,Female,Age_65_74,some_coll_,0,9.5918,195.6384561,2.374515243,70.3006739,1.130517746,111.7781434,0.849574776,1
3,WhiteNH,Female,Age_65_74,some_coll_,0,168.638,198.6024437,1.312394159,69.86897381,0.751545757,135.3973012,0.524330831,0
4,WhiteNH,Female,Age_65_74,some_coll_,0,36.2572,262.3556343,2.09911337,72.96198782,1.457448544,112.1984761,0.658824641,0
5,WhiteNH,Female,Age_65_74,some_coll_,0,13.1006,186.4777745,1.707498024,47.52533134,0.738762026,113.0828231,0.592495446,0
6,WhiteNH,Female,Age_65_74,some_coll_,0,8.29671,196.3906855,1.986241216,71.85069586,1.286263502,137.5636535,0.955000613,1
7,WhiteNH,Female,Age_65_74,some_coll_,0,1.18529,264.5283421,3.816713804,71.00983358,1.935136971,112.0257301,1.044254116,1
8,WhiteNH,Female,Age_65_74,some_coll_,0,4.47662,189.2619155,2.586016469,46.15154649,0.755954445,112.1129468,0.755103342,1
9,WhiteNH,Female,Age_65_74,some_coll_,0,30.716,191.8555044,1.48714489,46.87222226,0.719313236,134.6932163,0.646378135,0
10,WhiteNH,Female,Age_65_74,some_coll_,0,0.724067,265.9833699,2.763517684,46.78132621,1.024906528,113.143784,0.939953688,0
11,WhiteNH,Female,Age_65_74,some_coll_,0,56.1235,269.0678781,2.034141775,75.37205718,1.619159547,136.753335,0.787013512,0
12,WhiteNH,Female,Age_65_74,some_coll_,0,2.99182,270.0512574,3.987991785,74.8290294,2.295504702,143.5526054,2.434753097,1
13,WhiteNH,Female,Age_65_74,some_coll_,0,2.05376,191.7194204,2.331604878,45.52152949,0.757102583,136.1481314,0.879616288,1
14,WhiteNH,Female,Age_65_74,some_coll_,0,1.09425,275.1935407,3.496461724,46.24092,1.034753406,113.5282993,0.992072278,1
15,WhiteNH,Female,Age_65_74,some_coll_,0,7.5669,274.2200413,4.024183466,46.58450159,0.862919726,137.8380294,1.306658535,0
16,WhiteNH,Female,Age_65_74,some_coll_,0,0.854745,274.5947523,4.018892452,45.63557764,1.000496178,137.5150845,2.960676301,1
17,WhiteNH,Female,Age_65_74,some_coll_,1,8.75069,189.7415054,1.557196087,68.41010407,0.785838003,112.9182307,0.548728037,0
18,WhiteNH,Female,Age_65_74,some_coll_,1,0.354983,191.8425527,2.389451216,68.48467056,1.033933246,113.4155251,0.878731274,1
19,WhiteNH,Female,Age_65_74,some_coll_,1,45.4526,194.8065403,1.374905817,68.05297048,0.676502602,137.0346829,0.517367405,0
20,WhiteNH,Female,Age_65_74,some_coll_,1,0.0014118,258.5597309,2.211178523,71.14598449,1.498605047,113.8358578,0.707405264,0
21,WhiteNH,Female,Age_65_74,some_coll_,1,5.22989,182.6818711,1.629273684,45.70932801,0.654937034,114.7202048,0.626213001,0
22,WhiteNH,Female,Age_65_74,some_coll_,1,1.30217,192.5947821,2.021648976,70.03469253,1.221422437,139.2010351,0.84557356,1
23,WhiteNH,Female,Age_65_74,some_coll_,1,0.000189974,260.7324386,3.904039598,69.19383025,1.907859615,113.6631118,1.053007737,1
24,WhiteNH,Female,Age_65_74,some_coll_,1,0.00768691,185.4660121,2.617582493,44.33554316,0.70384657,113.7503285,0.842163673,1
25,WhiteNH,Female,Age_65_74,some_coll_,1,26.4542,188.059601,1.466974494,45.05621893,0.642443089,136.330598,0.675805085,0
26,WhiteNH,Female,Age_65_74,some_coll_,1,0.000196272,262.1874665,2.836168355,44.96532288,0.999295243,114.7811656,0.958174199,0
27,WhiteNH,Female,Age_65_74,some_coll_,1,22.6878,265.2719747,2.295183615,73.55605385,1.541224404,138.3907167,0.762596452,0
28,WhiteNH,Female,Age_65_74,some_coll_,1,2.56886,266.2553539,4.127854214,73.01302607,2.277774184,145.1899871,2.480463882,1
29,WhiteNH,Female,Age_65_74,some_coll_,1,0.549402,187.923517,2.37908423,43.70552616,0.696070548,137.7855131,0.887205637,1
30,WhiteNH,Female,Age_65_74,some_coll_,1,1.25E-07,271.3976373,3.390240881,44.42491667,1.037120379,115.1656809,1.009198862,1
31,WhiteNH,Female,Age_65_74,some_coll_,1,3.57508,270.4241379,3.91524104,44.76849826,0.811235742,139.475411,1.393177742,0
32,WhiteNH,Female,Age_65_74,some_coll_,1,8.51E-07,270.7988489,4.061819987,43.81957431,0.973606238,139.1524661,2.921693969,1
1,WhiteNH,Female,Age_75_,HS_or_less,0,12.6267,190.2129252,1.297513123,67.24528062,0.67128273,116.335635,0.697160909,0
2,WhiteNH,Female,Age_75_,HS_or_less,0,1.07082,192.3139725,2.264018011,67.31984712,0.977772875,116.8329294,1.056304175,1
3,WhiteNH,Female,Age_75_,HS_or_less,0,59.9386,195.2779601,1.273901107,66.88814703,0.547381579,140.4520872,0.661595201,0
4,WhiteNH,Female,Age_75_,HS_or_less,0,3.46716,259.0311507,1.890372806,69.98116104,1.340607846,117.2532621,0.760566834,0
5,WhiteNH,Female,Age_75_,HS_or_less,0,2.05664,183.1532909,1.737973157,44.54450457,0.559565874,118.1376091,0.732161326,0
6,WhiteNH,Female,Age_75_,HS_or_less,0,2.03919,193.0662019,1.925456824,68.86986908,1.053792594,142.6184395,0.952834451,1
